entry_id,true_annotation_type,score,matched_iou,n_gt_in_image,matched_unique_base
6198_3_det7,number_letter,0.2925,0.0000,1,
6198_3_det8,number_letter,0.2968,0.0000,1,
6198_3_det9,number_letter,0.2573,0.0000,1,
6198_3_det10,number_letter,0.2655,0.0000,1,
6198_4_det0,number_letter,0.3414,0.0000,1,
6198_4_det2,number_letter,0.3215,0.0000,1,
6198_4_det3,number_letter,0.2861,0.0000,1,
6198_4_det4,number_letter,0.2912,0.0000,1,
6198_4_det5,number_letter,0.3134,0.0000,1,
6198_4_det6,number_letter,0.3150,0.0000,1,
6198_4_det7,number_letter,0.2936,0.0000,1,
6198_4_det8,number_letter,0.2980,0.0000,1,
6198_4_det9,number_letter,0.2596,0.0000,1,
6198_4_det10,number_letter,0.2646,0.0000,1,
6198_10_det0,number_letter,0.3428,0.0000,1,
6198_10_det1,number_letter,0.3210,0.0000,1,
6198_10_det3,number_letter,0.2863,0.0000,1,
6198_10_det4,number_letter,0.2896,0.0000,1,
6198_10_det5,number_letter,0.3155,0.0000,1,
6198_10_det6,number_letter,0.3148,0.0000,1,
6198_10_det7,number_letter,0.2910,0.0000,1,
6198_10_det8,number_letter,0.2927,0.0000,1,
6198_10_det9,number_letter,0.2553,0.0000,1,
6198_10_det10,number_letter,0.2644,0.0000,1,
6198_13_det0,number_letter,0.3416,0.0000,1,
6198_13_det2,number_letter,0.3216,0.0000,1,
6198_13_det3,number_letter,0.2859,0.0000,1,
6198_13_det4,number_letter,0.2907,0.0000,1,
6198_13_det5,number_letter,0.3132,0.0000,1,
6198_13_det6,number_letter,0.3149,0.0000,1,
6198_13_det7,number_letter,0.2934,0.0000,1,
6198_13_det8,number_letter,0.2965,0.0000,1,
6198_13_det9,number_letter,0.2587,0.0000,1,
6198_13_det10,number_letter,0.2650,0.0000,1,
6251_2_det0,freeform_bbox,0.3829,0.0000,1,
6251_2_det1,arrow,0.2517,0.0000,1,
6251_2_det2,arrow,0.2588,0.0000,1,
6243_0_det1,number_letter,0.2886,0.0000,1,
6243_0_det2,number_letter,0.2763,0.0000,1,
6243_0_det3,freeform_bbox,0.3419,0.0010,1,6243_0_0
6243_0_det4,number_letter,0.2721,0.0000,1,
6243_2_det0,number_letter,0.2691,0.0000,1,
6243_2_det1,number_letter,0.2649,0.0000,1,
6243_4_det0,number_letter,0.2679,0.0000,1,
6243_4_det1,number_letter,0.2632,0.0000,1,
6469_3_det0,number_letter,0.3396,0.0000,1,
6469_3_det1,freeform_bbox,0.3257,0.0045,1,6469_3_10
6469_3_det2,arrow,0.3116,0.0000,1,
6469_3_det3,arrow,0.2769,0.2646,1,6469_3_10
6469_3_det4,number_letter,0.2640,0.0000,1,
6461_6_det0,number_letter,0.3143,0.4905,1,6461_6_6
6461_6_det1,number_letter,0.2712,0.0000,1,
6461_6_det2,number_letter,0.2569,0.0000,1,
6464_0_det0,freeform_bbox,0.3314,0.0000,1,
6464_0_det1,arrow,0.2585,0.0952,1,6464_0_2
6464_2_det0,arrow,0.3587,0.6126,2,6464_2_9
6464_2_det1,freeform_bbox,0.3373,0.0000,2,
6464_2_det2,number_letter,0.2795,0.0000,2,
6464_2_det3,number_letter,0.2511,0.0000,2,
6464_2_det4,number_letter,0.2841,0.0000,2,
6464_4_det0,arrow,0.4417,0.7658,2,6464_4_18
6464_4_det1,freeform_bbox,0.3433,0.0000,2,
6464_4_det2,arrow,0.2501,0.7056,2,6464_4_18
6464_4_det3,number_letter,0.2575,0.0000,2,
6527_0_det0,number_letter,0.3300,0.0000,1,
6527_0_det1,number_letter,0.3051,0.0000,1,
6527_0_det2,number_letter,0.2842,0.0000,1,
6527_0_det3,number_letter,0.2816,0.0000,1,
6527_0_det4,number_letter,0.2822,0.0000,1,
6527_0_det6,freeform_bbox,0.3209,0.0000,1,
6616_0_det0,arrow,0.2911,0.0000,1,
6616_0_det2,arrow,0.2659,0.0000,1,
6625_0_det0,freeform_bbox,0.3109,0.0000,1,
6626_0_det0,arrow,0.4873,0.0000,1,
6626_0_det1,freeform_bbox,0.3451,0.0000,1,
6626_2_det0,arrow,0.2697,0.0000,1,
6643_2_det0,freeform_bbox,0.4044,0.0000,1,
6643_2_det1,arrow,0.2780,0.2330,1,6643_2_6
6643_2_det2,number_letter,0.2502,0.0000,1,
6630_1_det0,arrow,0.3614,0.0000,1,
6630_1_det2,number_letter,0.2502,0.0000,1,
6630_2_det0,arrow,0.3607,0.0000,1,
6630_2_det1,freeform_bbox,0.3168,0.0000,1,
6630_7_det0,arrow,0.3631,0.0000,1,
667_0_det0,arrow,0.3143,0.0000,1,
667_0_det1,arrow,0.2703,0.0000,1,
667_0_det2,number_letter,0.3113,0.0000,1,
667_0_det3,number_letter,0.2712,0.0000,1,
667_2_det0,arrow,0.3253,0.0000,1,
667_2_det1,arrow,0.3207,0.4791,1,667_2_8
667_2_det2,arrow,0.2835,0.0000,1,
667_2_det4,arrow,0.2571,0.0000,1,
6715_1_det0,arrow,0.3371,0.0000,1,
6715_1_det1,arrow,0.2763,0.0000,1,
6715_1_det2,number_letter,0.2603,0.0000,1,
6715_1_det3,number_letter,0.2873,0.0000,1,
6715_1_det5,number_letter,0.2634,0.0000,1,
6715_1_det6,number_letter,0.2739,0.0000,1,
6715_1_det7,number_letter,0.2681,0.0000,1,
6715_1_det8,number_letter,0.2533,0.0000,1,
6702_0_det0,number_letter,0.2679,0.0000,1,
6702_0_det1,arrow,0.2534,0.0000,1,
6702_0_det2,number_letter,0.2507,0.0000,1,
6702_0_det3,arrow,0.2651,0.0000,1,
6702_7_det0,number_letter,0.2780,0.3255,1,6702_7_14
6702_7_det1,arrow,0.2664,0.0000,1,
6702_7_det2,arrow,0.2717,0.0000,1,
6702_7_det3,arrow,0.2654,0.0000,1,
6702_11_det0,arrow,0.2704,0.0000,1,
6702_11_det1,number_letter,0.2928,0.0000,1,
6702_11_det2,arrow,0.2744,0.0000,1,
6702_11_det3,arrow,0.2540,0.0000,1,
6757_2_det1,arrow,0.2684,0.0000,2,
6757_2_det2,arrow,0.2569,0.0000,2,
678_3_det0,arrow,0.3769,0.0000,1,
678_3_det1,freeform_bbox,0.3223,0.0000,1,
678_3_det2,arrow,0.2544,0.0000,1,
678_3_det3,arrow,0.2631,0.0000,1,
678_6_det0,arrow,0.3917,0.0000,1,
678_6_det3,arrow,0.2527,0.0000,1,
678_6_det4,arrow,0.2630,0.0000,1,
6857_0_det0,arrow,0.2875,0.0000,1,
6915_0_det0,arrow,0.5213,0.0000,1,
6915_0_det1,number_letter,0.2917,0.0000,1,
6915_0_det2,arrow,0.3098,0.0190,1,6915_0_3
6915_0_det3,number_letter,0.3018,0.0000,1,
6915_0_det4,number_letter,0.2700,0.0000,1,
6915_0_det5,number_letter,0.2504,0.0000,1,
6906_1_det0,freeform_bbox,0.4069,0.0000,1,
6906_1_det1,arrow,0.3283,0.0000,1,
6906_1_det2,arrow,0.3097,0.0000,1,
6906_1_det3,number_letter,0.2783,0.0204,1,6906_1_4
6906_1_det4,number_letter,0.2905,0.0222,1,6906_1_4
6906_1_det5,arrow,0.2561,0.0000,1,
6906_1_det6,number_letter,0.2540,0.0219,1,6906_1_4
6906_1_det7,number_letter,0.2555,0.0283,1,6906_1_4
6906_2_det0,freeform_bbox,0.4633,0.0000,1,
6906_2_det1,number_letter,0.2676,0.0000,1,
6906_3_det1,number_letter,0.2536,0.0000,1,
6906_3_det2,number_letter,0.2536,0.0000,1,
6928_0_det0,arrow,0.3367,0.0000,1,
6928_0_det1,arrow,0.2982,0.0000,1,
6928_0_det2,arrow,0.2730,0.0000,1,
6928_0_det3,arrow,0.2751,0.0000,1,
6911_1_det1,number_letter,0.2888,0.0000,1,
6911_1_det2,number_letter,0.2938,0.0000,1,
6911_1_det3,number_letter,0.2882,0.0000,1,
6911_1_det4,number_letter,0.2664,0.0000,1,
6916_1_det0,freeform_bbox,0.3053,0.0019,2,6916_1_7
6916_1_det1,number_letter,0.2640,0.0000,2,
6916_1_det2,number_letter,0.2672,0.0000,2,
6916_1_det3,number_letter,0.2511,0.0000,2,
6916_3_det0,number_letter,0.2940,0.0711,1,6916_3_13
6916_3_det1,number_letter,0.2893,0.0730,1,6916_3_13
6916_3_det2,number_letter,0.2683,0.0755,1,6916_3_13
6916_3_det3,number_letter,0.2853,0.0720,1,6916_3_13
6916_3_det4,number_letter,0.2950,0.0754,1,6916_3_13
6916_3_det5,number_letter,0.2585,0.0711,1,6916_3_13
6916_3_det6,number_letter,0.2785,0.0688,1,6916_3_13
6916_3_det7,number_letter,0.2508,0.0731,1,6916_3_13
6938_0_det0,arrow,0.3391,0.0000,1,
6938_0_det1,freeform_bbox,0.3333,0.0280,1,6938_0_2
6938_0_det2,arrow,0.4070,0.0000,1,
6938_0_det3,number_letter,0.2805,0.0000,1,
6958_0_det0,number_letter,0.3584,0.0000,1,
6958_0_det1,number_letter,0.3087,0.0000,1,
6958_0_det2,number_letter,0.3402,0.0000,1,
6958_0_det3,number_letter,0.2511,0.0000,1,
6958_0_det4,arrow,0.2738,0.0000,1,
6958_0_det5,number_letter,0.2754,0.0000,1,
6931_0_det0,arrow,0.2631,0.0000,2,
6931_0_det1,arrow,0.2528,0.0000,2,
6931_3_det0,arrow,0.4215,0.6602,2,6931_3_11
701_0_det0,freeform_bbox,0.4913,0.0000,1,
701_0_det1,number_letter,0.3959,0.0000,1,
701_0_det2,number_letter,0.3159,0.0000,1,
701_0_det3,arrow,0.2784,0.0000,1,
701_0_det4,arrow,0.2809,0.0197,1,701_0_0
701_0_det5,arrow,0.2640,0.0000,1,
6977_0_det0,arrow,0.3096,0.0000,1,
6977_0_det1,freeform_bbox,0.3750,0.0000,1,
6977_0_det2,arrow,0.3022,0.0000,1,
6977_0_det3,number_letter,0.2536,0.0000,1,
6977_12_det0,arrow,0.3409,0.0000,1,
6977_12_det1,freeform_bbox,0.3769,0.0000,1,
6977_12_det2,number_letter,0.2527,0.0000,1,
6977_12_det3,arrow,0.3176,0.0000,1,
6977_14_det0,arrow,0.3414,0.0000,1,
6977_14_det1,freeform_bbox,0.3770,0.0000,1,
6977_14_det2,number_letter,0.2534,0.0000,1,
6977_14_det3,arrow,0.3172,0.0000,1,
7024_1_det0,number_letter,0.3869,0.0000,1,
7024_1_det1,number_letter,0.3265,0.0000,1,
7024_1_det2,number_letter,0.3185,0.0000,1,
7024_1_det3,number_letter,0.3064,0.0000,1,
7024_1_det4,arrow,0.4372,0.0000,1,
7024_1_det5,number_letter,0.3155,0.0000,1,
7024_1_det6,number_letter,0.3252,0.0000,1,
7024_1_det7,number_letter,0.3273,0.0000,1,
7024_1_det8,number_letter,0.2735,0.0000,1,
7024_1_det9,number_letter,0.2521,0.0000,1,
7024_1_det10,number_letter,0.2608,0.0000,1,
7046_0_det1,number_letter,0.2951,0.0000,1,
7046_0_det2,number_letter,0.2568,0.0000,1,
7046_0_det3,number_letter,0.2606,0.0000,1,
7046_0_det4,number_letter,0.2530,0.0000,1,
7046_1_det0,freeform_bbox,0.3761,0.0000,1,
7046_5_det1,arrow,0.2586,0.0000,1,
7046_5_det2,arrow,0.3381,0.0000,1,
7046_5_det3,freeform_bbox,0.3005,0.0000,1,
7046_6_det0,number_letter,0.3462,0.0358,2,7046_6_25
7046_6_det1,arrow,0.3331,0.0000,2,
7046_6_det4,number_letter,0.3267,0.0342,2,7046_6_25
7046_6_det5,number_letter,0.3017,0.0308,2,7046_6_25
7046_6_det7,number_letter,0.2869,0.0292,2,7046_6_25
7046_6_det8,number_letter,0.2533,0.0246,2,7046_6_25
7084_0_det0,arrow,0.4085,0.6293,1,7084_0_3
7084_0_det1,freeform_bbox,0.3329,0.0000,1,
7084_0_det2,arrow,0.2550,0.5699,1,7084_0_3
7084_0_det3,number_letter,0.2889,0.0000,1,
7084_0_det4,number_letter,0.2820,0.0000,1,
7084_0_det5,number_letter,0.3020,0.0000,1,
7084_0_det6,number_letter,0.2628,0.0000,1,
7093_0_det0,freeform_bbox,0.4266,0.0000,1,
7093_0_det1,arrow,0.3330,0.0000,1,
7093_0_det2,arrow,0.2676,0.0000,1,
7093_1_det0,arrow,0.4872,0.0000,1,
7093_1_det1,freeform_bbox,0.3972,0.0000,1,
7093_1_det2,number_letter,0.3579,0.0000,1,
7093_1_det4,number_letter,0.2906,0.0000,1,
7116_0_det0,freeform_bbox,0.4385,0.0538,1,7116_0_4
7116_0_det1,arrow,0.4019,0.0000,1,
708_9_det0,arrow,0.2976,0.0192,1,708_9_19
708_9_det1,number_letter,0.2975,0.2178,1,708_9_19
708_9_det2,number_letter,0.2612,0.0193,1,708_9_19
708_9_det3,arrow,0.2790,0.0000,1,
708_9_det5,arrow,0.2544,0.0000,1,
708_10_det0,number_letter,0.3613,0.0000,1,
708_10_det1,arrow,0.3169,0.0000,1,
708_10_det2,freeform_bbox,0.3056,0.0000,1,
708_10_det3,number_letter,0.2805,0.0000,1,
708_10_det4,number_letter,0.2896,0.0000,1,
708_10_det5,arrow,0.2631,0.0000,1,
7154_0_det0,arrow,0.2512,0.0003,2,7154_0_2
7154_0_det2,arrow,0.2952,0.0000,2,
7154_1_det0,arrow,0.3516,0.0000,1,
7154_2_det0,arrow,0.2792,0.0000,1,
7154_2_det1,arrow,0.2916,0.0000,1,
7209_2_det0,arrow,0.3986,0.0122,1,7209_2_6
7209_2_det1,number_letter,0.2530,0.0093,1,7209_2_6
7209_2_det2,number_letter,0.2685,0.0091,1,7209_2_6
7209_2_det3,arrow,0.2678,0.0320,1,7209_2_6
7209_2_det5,number_letter,0.2535,0.0098,1,7209_2_6
7209_3_det0,arrow,0.4127,0.0156,1,7209_3_11
7209_3_det2,freeform_bbox,0.3144,0.0000,1,
7209_3_det3,number_letter,0.2647,0.0000,1,
7209_4_det0,number_letter,0.3024,0.0000,1,
7209_4_det1,arrow,0.2881,0.0000,1,
7239_0_det0,number_letter,0.2916,0.0000,2,
7239_0_det2,number_letter,0.2970,0.0000,2,
7239_0_det3,number_letter,0.2563,0.0000,2,
7239_0_det4,number_letter,0.2641,0.0000,2,
7239_0_det5,number_letter,0.2520,0.0000,2,
7239_0_det6,number_letter,0.2857,0.0000,2,
7239_0_det7,arrow,0.2964,0.0000,2,
7239_0_det8,arrow,0.2769,0.0000,2,
7248_0_det0,freeform_bbox,0.3979,0.0000,1,
7248_0_det1,arrow,0.3019,0.0000,1,
7248_0_det2,number_letter,0.2737,0.0000,1,
7248_0_det3,arrow,0.2631,0.2022,1,7248_0_0
7248_0_det4,arrow,0.2539,0.0000,1,
7269_0_det0,arrow,0.4154,0.0000,1,
7269_0_det1,number_letter,0.2992,0.0000,1,
7269_0_det2,number_letter,0.2891,0.0000,1,
7269_0_det3,number_letter,0.2641,0.0000,1,
7269_0_det4,number_letter,0.2997,0.0000,1,
7269_0_det5,number_letter,0.2874,0.0000,1,
7269_0_det6,number_letter,0.2700,0.0000,1,
7269_0_det7,number_letter,0.2618,0.0000,1,
7269_0_det8,number_letter,0.2811,0.0000,1,
7269_0_det9,number_letter,0.2799,0.0000,1,
7269_0_det10,number_letter,0.2795,0.0000,1,
7269_0_det11,number_letter,0.2537,0.0000,1,
7269_0_det13,number_letter,0.3039,0.0000,1,
7269_0_det14,number_letter,0.2632,0.0000,1,
7292_1_det0,arrow,0.2659,0.0000,1,
7292_1_det1,number_letter,0.3011,0.0000,1,
7340_0_det0,number_letter,0.3170,0.0027,2,7340_0_0
7340_0_det1,number_letter,0.2984,0.0000,2,
7340_0_det2,number_letter,0.3014,0.0000,2,
7340_0_det4,number_letter,0.2597,0.0039,2,7340_0_0
7360_0_det0,freeform_bbox,0.4173,0.0052,1,7360_0_1
7360_0_det1,number_letter,0.3525,0.0000,1,
7360_0_det2,number_letter,0.3110,0.0000,1,
7346_0_det0,arrow,0.3106,0.0000,1,
7346_0_det1,number_letter,0.2541,0.0000,1,
7346_0_det2,freeform_bbox,0.3033,0.0000,1,
7346_0_det3,arrow,0.2750,0.0000,1,
7346_3_det0,number_letter,0.3132,0.0000,1,
7346_3_det1,number_letter,0.2552,0.0000,1,
7346_3_det2,arrow,0.2770,0.0000,1,
7346_3_det3,freeform_bbox,0.3209,0.0000,1,
7346_3_det4,number_letter,0.2696,0.0000,1,
7346_3_det5,number_letter,0.2726,0.0000,1,
7346_3_det6,arrow,0.2594,0.0000,1,
7346_3_det7,arrow,0.2646,0.0000,1,
7346_4_det0,arrow,0.4162,0.6518,1,7346_4_22
7346_4_det1,number_letter,0.2625,0.0000,1,
7346_4_det2,number_letter,0.2728,0.0000,1,
7346_4_det3,number_letter,0.3224,0.0000,1,
7346_4_det4,freeform_bbox,0.3014,0.0000,1,
7346_4_det5,number_letter,0.2600,0.0000,1,
738_1_det0,number_letter,0.3609,0.0000,1,
738_1_det1,arrow,0.3214,0.0000,1,
738_1_det3,number_letter,0.3225,0.0000,1,
738_1_det4,freeform_bbox,0.3297,0.0000,1,
738_1_det5,number_letter,0.2792,0.0000,1,
738_1_det6,arrow,0.2595,0.0000,1,
738_2_det0,number_letter,0.2925,0.0000,2,
738_2_det1,freeform_bbox,0.3302,0.1887,2,738_2_12
738_2_det2,number_letter,0.2736,0.0000,2,
738_2_det3,number_letter,0.2525,0.0000,2,
738_2_det4,number_letter,0.2581,0.0000,2,
7415_0_det0,number_letter,0.4057,0.0000,1,
7415_0_det1,freeform_bbox,0.3240,0.0018,1,7415_0_1
7415_0_det2,number_letter,0.3154,0.0000,1,
7415_0_det3,arrow,0.3110,0.0191,1,7415_0_1
7415_0_det4,arrow,0.2799,0.0142,1,7415_0_1
7394_5_det2,number_letter,0.2623,0.0000,1,
7394_7_det0,arrow,0.4082,0.0000,1,
7394_7_det1,number_letter,0.2828,0.0000,1,
7394_7_det2,number_letter,0.2511,0.0000,1,
7394_8_det0,number_letter,0.3860,0.4404,1,7394_8_17
7394_8_det1,number_letter,0.3480,0.3455,1,7394_8_17
7423_0_det0,number_letter,0.4233,0.4418,1,7423_0_3
7423_0_det1,arrow,0.3809,0.0000,1,
7423_0_det2,number_letter,0.2642,0.4747,1,7423_0_3
7423_0_det3,arrow,0.2644,0.0000,1,
7423_0_det4,number_letter,0.2787,0.1382,1,7423_0_3
7423_2_det0,arrow,0.3563,0.0000,1,
7423_2_det1,number_letter,0.3374,0.0000,1,
7423_2_det2,arrow,0.2525,0.1134,1,7423_2_10
7423_2_det3,number_letter,0.2791,0.0000,1,
7423_2_det4,number_letter,0.3052,0.0000,1,
7423_2_det5,number_letter,0.2660,0.0000,1,
7423_4_det0,arrow,0.3575,0.0000,1,
7423_4_det1,number_letter,0.3378,0.0000,1,
7423_4_det2,number_letter,0.3025,0.0000,1,
7423_4_det3,number_letter,0.2857,0.0000,1,
7423_4_det4,number_letter,0.3160,0.0000,1,
7446_0_det0,number_letter,0.2691,0.0000,1,
7446_0_det1,number_letter,0.3280,0.0000,1,
7451_0_det0,freeform_bbox,0.4336,0.0000,1,
7451_0_det1,arrow,0.2850,0.0000,1,
7451_0_det2,arrow,0.3410,0.0000,1,
7451_0_det3,number_letter,0.2672,0.0000,1,
7451_0_det4,arrow,0.2686,0.0000,1,
7450_1_det0,number_letter,0.2777,0.0000,1,
7450_1_det3,arrow,0.2694,0.0000,1,
7450_2_det0,number_letter,0.2825,0.0000,1,
7450_2_det3,arrow,0.2753,0.0000,1,
7454_0_det0,arrow,0.5233,0.0000,1,
7454_0_det1,number_letter,0.3029,0.5000,1,7454_0_0
7454_0_det2,number_letter,0.3293,0.0000,1,
7454_0_det3,freeform_bbox,0.3957,0.0000,1,
7454_2_det0,arrow,0.3907,0.0000,1,
7454_2_det2,number_letter,0.2666,0.0093,1,7454_2_9
7454_2_det3,number_letter,0.2545,0.0093,1,7454_2_9
7454_2_det4,number_letter,0.2601,0.0100,1,7454_2_9
7454_2_det5,number_letter,0.2507,0.0093,1,7454_2_9
7454_2_det6,number_letter,0.2526,0.0093,1,7454_2_9
7454_2_det7,number_letter,0.2622,0.0093,1,7454_2_9
7454_2_det8,number_letter,0.2569,0.0092,1,7454_2_9
7454_2_det9,number_letter,0.2650,0.0094,1,7454_2_9
7454_2_det10,number_letter,0.2576,0.0093,1,7454_2_9
7454_2_det11,number_letter,0.2546,0.0073,1,7454_2_9
7454_2_det12,number_letter,0.2510,0.0103,1,7454_2_9
7454_2_det13,number_letter,0.2791,0.0096,1,7454_2_9
7454_2_det14,number_letter,0.2585,0.0093,1,7454_2_9
7454_2_det15,number_letter,0.2669,0.0091,1,7454_2_9
7454_2_det16,number_letter,0.2545,0.0092,1,7454_2_9
7454_2_det17,arrow,0.2756,0.0000,1,
7485_1_det0,freeform_bbox,0.3911,0.0000,1,
7485_1_det1,number_letter,0.2511,0.0268,1,7485_1_1
748_1_det0,arrow,0.2606,0.0000,1,
748_1_det2,number_letter,0.2910,0.0000,1,
748_1_det3,arrow,0.2811,0.0000,1,
748_1_det5,arrow,0.2766,0.0000,1,
748_1_det6,number_letter,0.2555,0.0000,1,
748_3_det0,arrow,0.2624,0.0000,1,
748_3_det2,arrow,0.2816,0.0000,1,
748_3_det4,arrow,0.2781,0.0000,1,
748_3_det5,number_letter,0.2653,0.0000,1,
748_8_det1,arrow,0.2588,0.0000,1,
748_8_det3,arrow,0.2728,0.0000,1,
748_8_det4,number_letter,0.2651,0.0000,1,
748_8_det5,arrow,0.2727,0.0000,1,
748_9_det0,arrow,0.2608,0.0000,1,
748_9_det2,arrow,0.2795,0.0000,1,
748_9_det4,arrow,0.2762,0.0000,1,
7486_1_det0,freeform_bbox,0.3531,0.0000,2,
7486_1_det1,arrow,0.2715,0.2474,2,7486_1_4
7486_3_det0,number_letter,0.4003,0.4007,1,7486_3_9
7486_3_det1,freeform_bbox,0.3711,0.0000,1,
7486_3_det2,arrow,0.3266,0.3754,1,7486_3_9
7486_3_det4,number_letter,0.2982,0.4007,1,7486_3_9
7486_3_det5,arrow,0.2500,0.0000,1,
7486_4_det0,freeform_bbox,0.3551,0.0000,2,
7486_4_det1,number_letter,0.3703,0.0000,2,
7486_4_det2,arrow,0.3035,0.0000,2,
7486_4_det3,number_letter,0.2679,0.0000,2,
7486_5_det0,arrow,0.4754,0.4967,1,7486_5_15
7486_5_det1,freeform_bbox,0.3790,0.0000,1,
7486_5_det2,number_letter,0.3994,0.0000,1,
7486_5_det3,number_letter,0.2886,0.0000,1,
750_0_det1,arrow,0.3010,0.0000,1,
750_0_det2,number_letter,0.2681,0.0192,1,750_0_1
750_1_det0,arrow,0.4320,0.0000,1,
750_1_det1,freeform_bbox,0.4288,0.0008,1,750_1_2
7519_1_det0,freeform_bbox,0.3374,0.0000,1,
7519_1_det1,arrow,0.3036,0.0000,1,
7519_1_det2,number_letter,0.2525,0.0000,1,
7519_1_det3,number_letter,0.2548,0.0000,1,
7519_1_det5,number_letter,0.2524,0.0000,1,
7519_1_det6,number_letter,0.2627,0.0000,1,
7519_1_det7,number_letter,0.2525,0.0000,1,
7519_1_det8,number_letter,0.2524,0.0000,1,
7519_1_det9,arrow,0.2763,0.0000,1,
7519_1_det10,arrow,0.2548,0.0000,1,
7552_3_det0,arrow,0.4688,0.5000,1,7552_3_7
7539_2_det0,number_letter,0.3719,0.6097,1,7539_2_2
7539_2_det2,number_letter,0.2587,0.6260,1,7539_2_2
7539_2_det3,number_letter,0.2809,0.4216,1,7539_2_2
7539_4_det1,number_letter,0.2504,0.0000,1,
7539_10_det1,number_letter,0.2513,0.0000,1,
7539_17_det2,number_letter,0.2504,0.0000,1,
7542_3_det0,arrow,0.3423,0.0000,1,
7542_5_det0,number_letter,0.3029,0.0000,1,
7542_5_det1,number_letter,0.2771,0.0000,1,
7542_5_det2,arrow,0.2520,0.0000,1,
7545_1_det1,freeform_bbox,0.3145,0.0000,1,
7545_1_det2,number_letter,0.3139,0.1126,1,7545_1_3
7545_1_det3,number_letter,0.3397,0.1241,1,7545_1_3
7545_1_det4,number_letter,0.2519,0.1319,1,7545_1_3
7545_1_det5,arrow,0.2697,0.0000,1,
7545_1_det6,number_letter,0.2640,0.0921,1,7545_1_3
7545_7_det0,freeform_bbox,0.3021,0.0055,1,7545_7_22
7567_8_det0,arrow,0.3254,0.0000,1,
7567_8_det1,number_letter,0.3420,0.4613,1,7567_8_8
7567_8_det2,number_letter,0.2529,0.4435,1,7567_8_8
7567_8_det3,number_letter,0.2712,0.3801,1,7567_8_8
7609_0_det0,number_letter,0.2937,0.0000,1,
7609_0_det1,number_letter,0.3173,0.0000,1,
7609_0_det2,number_letter,0.2662,0.0000,1,
7609_0_det3,arrow,0.2719,0.0000,1,
7609_3_det0,number_letter,0.2991,0.0000,1,
7609_3_det1,number_letter,0.3241,0.0000,1,
7609_3_det2,number_letter,0.2807,0.0000,1,
7609_3_det3,arrow,0.2658,0.0000,1,
7632_0_det0,freeform_bbox,0.3160,0.0000,1,
7632_0_det1,arrow,0.3120,0.2342,1,7632_0_0
76_3_det0,arrow,0.4264,0.0000,1,
76_3_det1,number_letter,0.2869,0.0000,1,
76_3_det3,number_letter,0.2932,0.0000,1,
76_6_det0,arrow,0.2881,0.0000,1,
76_6_det2,number_letter,0.2906,0.0000,1,
76_6_det3,number_letter,0.2987,0.0000,1,
76_13_det0,arrow,0.2879,0.0000,1,
76_13_det2,number_letter,0.2875,0.0000,1,
76_13_det3,number_letter,0.2977,0.0000,1,
7648_2_det1,number_letter,0.2855,0.0000,2,
7648_2_det2,number_letter,0.2737,0.0000,2,
7648_2_det3,number_letter,0.2657,0.0000,2,
7648_4_det0,number_letter,0.2710,0.0000,1,
7668_2_det0,freeform_bbox,0.3143,0.0000,1,
7668_2_det1,arrow,0.3398,0.0000,1,
7668_2_det2,number_letter,0.2569,0.0000,1,
7668_2_det3,number_letter,0.2574,0.0000,1,
7668_2_det4,number_letter,0.2523,0.0000,1,
7668_2_det5,arrow,0.2707,0.0000,1,
771_0_det0,arrow,0.2854,0.0000,1,
771_0_det1,number_letter,0.2667,0.0000,1,
771_0_det2,arrow,0.3191,0.0000,1,
7714_2_det0,arrow,0.2584,0.0000,1,
7730_0_det0,number_letter,0.2789,0.0000,1,
7730_0_det2,number_letter,0.2848,0.0000,1,
7739_0_det0,arrow,0.3921,0.0000,1,
7739_0_det1,number_letter,0.3330,0.4709,1,7739_0_1
7739_0_det2,number_letter,0.2882,0.2990,1,7739_0_1
7739_0_det3,arrow,0.3112,0.0000,1,
7739_0_det4,arrow,0.2619,0.0000,1,
7739_0_det5,number_letter,0.2545,0.4882,1,7739_0_1
7719_3_det0,freeform_bbox,0.4861,0.0048,1,7719_3_7
7719_3_det1,arrow,0.2619,0.0000,1,
7719_6_det0,number_letter,0.3074,0.4428,2,7719_6_12
7719_6_det1,freeform_bbox,0.3589,0.1960,2,7719_6_13
7719_6_det2,number_letter,0.2585,0.4076,2,7719_6_12
7719_9_det0,arrow,0.3672,0.0000,1,
774_0_det0,arrow,0.3563,0.3214,1,774_0_1
774_0_det1,arrow,0.3420,0.0000,1,
774_0_det2,number_letter,0.2742,0.0000,1,
774_0_det3,number_letter,0.2893,0.0000,1,
774_0_det4,number_letter,0.2682,0.0000,1,
774_0_det5,number_letter,0.2651,0.0000,1,
774_0_det6,number_letter,0.2770,0.0000,1,
774_0_det7,number_letter,0.2568,0.0000,1,
774_2_det0,number_letter,0.4419,0.5545,1,774_2_9
774_2_det1,arrow,0.4294,0.0000,1,
774_2_det2,arrow,0.2602,0.0000,1,
774_5_det0,number_letter,0.2535,0.0000,1,
774_5_det1,number_letter,0.2512,0.0000,1,
7782_2_det0,freeform_bbox,0.3929,0.0000,2,
7782_2_det1,arrow,0.3710,0.0000,2,
7782_2_det2,number_letter,0.2571,0.0000,2,
7782_2_det3,number_letter,0.2658,0.0000,2,
7782_2_det4,number_letter,0.2730,0.0000,2,
